date,BTC price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI,Google trends
09/02/2014,671.46,19676.91905,0.186076834,112334,59284,2621404453,11.06004141,60241888,,,18.02,,,,,
08/02/2014,699.57,22804.37638,0.186607688,131014,64069,2621404453,12.34375821,52404670,,,18.53,,,,,
07/02/2014,783.2,21501.26916,0.226878802,143818,71870,2621404453,15.60584661,110845030,1259.25,,19.9,,,4125.859863,15794.08008,
06/02/2014,815.59,21761.8906,0.218548603,142991,69721,2621404453,14.96859202,164571017,1256.5,,20.86,,,4057.120117,15628.53027,
05/02/2014,829.96,22283.13349,0.207183314,139743,67952,2621404453,13.8823951,111647129,1254.5,,21.53,,,4011.550049,15440.23047,
04/02/2014,823.77,18430.59399,0.203919281,140332,65812,2193847870,13.62165633,84175036,1250.25,,21.9,,,4031.52002,15445.24023,
03/02/2014,824.08,21157.01322,0.160889311,152868,58901,2193847870,12.40954994,47583167,1262,,22.37,,,3996.959961,15372.79981,
02/02/2014,832.9,19412.10491,0.154322308,112877,50400,2193847870,9.97459141,46812767,,,22.5,,,,,
01/02/2014,828.61,21484.18352,0.143849668,123558,56840,2193847870,12.87806484,57920715,,,22.1,,,,,9
31/01/2014,818.43,20066.44552,0.16161038,132531,61999,2193847870,14.04752687,52245602,1251,,21.65,,,4103.879883,15698.84961,
30/01/2014,826.02,17449.08306,0.183172679,129214,60919,2193847870,13.37773716,73260237,1242.5,,21.91,,,4123.129883,15848.61035,
29/01/2014,809.96,17230.96953,0.178687657,124466,61786,2193847870,13.74047422,55425036,1264,,21.42,,,4051.429932,15738.79004,
28/01/2014,774.02,18103.42368,0.190327294,135152,65687,2193847870,13.82708352,109368085,1251.25,,20.12,,,4097.959961,15928.55957,
27/01/2014,884.6,17558.13983,0.184722071,145032,60746,2193847870,12.91506741,89454816,1260.5,,24.13,,,4083.610107,15837.87988,
26/01/2014,853.68,17449.08306,0.156734014,107203,51630,2193847870,11.32315585,53282798,,,23.2,,,,,
25/01/2014,796.24,16903.79922,0.170958445,108098,55371,2193847870,12.38973921,63934534,,,20.7,,,,,
24/01/2014,822.43,21375.12675,0.164273549,127984,67893,2193847870,16.99280777,103284815,1267,,22.3,,,4128.169922,15879.11035,
23/01/2014,845.46,15834.67734,0.176345145,127975,63527,1789546951,16.03678895,73300289,1263,,23.65,,,4218.879883,16197.34961,
22/01/2014,867.21,16902.18368,0.166476681,131062,66358,1789546951,13.93433582,68931602,1241,,24.85,,,4243,16373.33984,
21/01/2014,869.65,15300.92417,0.204550111,136930,71521,1789546951,16.50972485,113445881,1238,,25.2,,,4225.759766,16414.43945,
20/01/2014,871.39,16279.47165,0.171692421,144276,58819,1789546951,13.5138866,75885343,1255.75,,25.43,,,,,
19/01/2014,839.66,16368.43051,0.131900046,94782,49224,1789546951,12.06898253,50510418,,,24.56,,,,,
18/01/2014,816.07,14500.29442,0.147974096,95634,53290,1789546951,12.86943728,46303539,,,23.81,,,,,
17/01/2014,834.49,13610.7058,0.186780356,113632,58397,1789546951,14.93833901,69286154,1250,,24.4,,,4197.580078,16458.56055,
16/01/2014,860.29,17791.77229,0.133917069,110024,57592,1789546951,13.32827534,83152691,1241.5,,25.27,,,4218.689941,16417.00977,
15/01/2014,833.12,15211.96531,0.170319596,115087,60392,1789546951,19.48537647,110811182,1236,,24.1,,,4214.879883,16481.93945,
14/01/2014,843.17,13699.66466,0.172734248,133541,55579,1789546951,12.63627999,83128691,1251.5,,24.28,,,4183.02002,16373.86035,
13/01/2014,860.19,18058.64887,0.129471215,110334,54756,1789546951,12.27931661,73322235,1248,,25.13,,,4113.299805,16257.94043,
12/01/2014,919.6,13397.4876,0.131477617,98958,49308,1418481395,11.56181557,66635322,,,27.05,,,,,
11/01/2014,867.32,14596.21017,0.135885874,110670,56464,1418481395,12.47216717,86126142,,,24.99,,,,,
10/01/2014,846.69,14243.64471,0.134448901,112691,56746,1418481395,12.83831463,64780722,1244.25,,24.45,,,4174.669922,16437.05078,
09/01/2014,841.47,12762.86976,0.149579333,114730,58365,1418481395,12.95045939,65072095,1226,,24.49,,,4156.189941,16444.75977,
08/01/2014,795.99,13891.07925,0.152785398,129583,62884,1418481395,14.28866784,113804404,1221,,22.84,,,4165.609863,16462.74023,
07/01/2014,946.49,13185.94832,0.166136757,121152,62126,1418481395,15.37383323,100994810,1227.5,,29.24,,,4153.180176,16530.93945,
06/01/2014,936.05,12480.81739,0.199986549,152700,67597,1418481395,29.71047036,162446901,1246.25,,26.91,,,4113.680176,16425.09961,
05/01/2014,858.55,12692.35667,0.159482744,106688,55761,1418481395,13.24221702,133777808,,,25.04,,,,,
04/01/2014,823.27,10435.93771,0.177561019,103502,53978,1418481395,12.68023544,114646590,,,24.81,,,,,
03/01/2014,802.85,11493.6341,0.189940347,125864,63821,1418481395,14.56454873,149944252,1234.5,,25.67,,,4131.910156,16469.99023,
02/01/2014,773.44,10294.91152,0.168741781,103246,48424,1418481395,12.12566192,74786915,1225,,24.7,,,4143.069824,16441.34961,
01/01/2014,754.97,11740.80209,0.097947679,83356,41476,1180923195,9.18372917,56483139,1204.5,,24.35,,,,,8
31/12/2013,760.32,9920.977766,0.158362643,108166,52382,1180923195,11.43245003,70162130,1204.5,,24.51,,,4176.589844,16576.66016,
30/12/2013,741.35,11388.57803,0.168015559,130692,56501,1180923195,14.91471734,88947409,1204.5,,23.89,,,4154.200195,16504.28906,
29/12/2013,728.05,8805.601567,0.164613221,93084,49031,1180923195,11.46103748,44478343,,,22.56,,,,,
28/12/2013,737.98,9627.457714,0.147743644,95474,47777,1180923195,11.80259669,58459390,,,23.19,,,,,
27/12/2013,763.28,10273.20183,0.157875688,115404,55170,1180923195,13.52135419,82468792,1214.5,,24.81,,,4156.589844,16478.41016,
26/12/2013,683.94,10508.01787,0.147963034,97504,48575,1180923195,11.77737607,67082728,1199,,21.65,,,4167.180176,16479.88086,
25/12/2013,666.31,10097.0898,0.166475789,120437,57077,1180923195,12.45799785,191629293,1199,,17.65,,,,,
24/12/2013,672.36,9744.865734,0.170509999,135360,56872,1180923195,12.64534115,83190871,1199,,17.81,,,4155.419922,16357.54981,
23/12/2013,613.06,9333.937661,0.163639177,105307,52033,1180923195,11.43633559,85126859,1199,,16.74,,,4148.899902,16294.61035,
22/12/2013,601.78,9744.865734,0.147069288,98559,51543,1180923195,11.14297494,98196637,,,16.6,,,,,
21/12/2013,619.9,9568.753703,0.186462203,110306,59140,1180923195,14.69955031,185997919,,,17.31,,,,,
20/12/2013,694.22,9121.181991,0.156416279,125004,69475,908350862.4,16.24572703,132627443,1195.25,,19.85,,,4104.740234,16221.13965,
19/12/2013,519.06,9753.343119,0.141366257,134257,68814,908350862.4,15.81127156,157726334,1196,,13.43,,,4058.139893,16179.08008,
18/12/2013,678.2,9482.416921,0.184050201,153222,81656,908350862.4,18.50617393,197594224,1230.5,,21.85,,,4070.060059,16167.96973,
17/12/2013,706.37,8895.410159,0.179606031,139023,71588,908350862.4,16.22399978,176116795,1231.75,,24.43,,,4023.679932,15875.25977,
16/12/2013,880.33,8714.792694,0.166279126,137337,63090,908350862.4,14.01108799,119628591,1234.75,,31.39,,,4029.52002,15884.57031,
15/12/2013,875.29,8037.4772,0.160868173,103782,51885,908350862.4,11.2711577,94713773,,,30.46,,,,,
14/12/2013,899.85,9030.873258,0.159497423,113263,55858,908350862.4,13.21918752,99250160,,,31.45,,,,,
13/12/2013,874.98,7495.624804,0.172354922,120982,59827,908350862.4,14.94454362,100151178,1232,,31.65,,,4000.97998,15755.36035,
12/12/2013,882.78,7495.624804,0.162357991,113825,59677,908350862.4,14.89978988,92211510,1225.25,,31.23,,,3998.399902,15739.42969,
11/12/2013,989.07,7134.389874,0.199867834,129666,68381,908350862.4,17.69299634,213807083,1260.75,,36.29,,,4003.810059,15843.53027,
10/12/2013,892.32,9076.027624,0.172020001,128388,67874,908350862.4,19.97697104,161107070,1266.25,,31.5,,,4060.48999,15973.12988,
09/12/2013,793.8,6857.264015,0.13709482,127647,57289,707408283.1,12.81918828,117027891,1237,,27.21,,,4068.75,16025.53027,
08/12/2013,697.31,6294.616711,0.130023067,95996,49174,707408283.1,32.37259238,138704496,,,23.18,,,,,
07/12/2013,835.32,6751.767646,0.176501095,143645,75125,707408283.1,20.50910369,214902235,,,29.74,,,,,
06/12/2013,1042.38,7419.911319,0.159818545,140744,71277,707408283.1,18.58752694,278007050,1233,,37.46,,,4062.52002,16020.2002,
05/12/2013,1152.73,6013.29306,0.235771999,164289,84995,707408283.1,21.98836499,264518651,1222.5,,44.53,,,4033.169922,15821.50977,
04/12/2013,1077.58,6224.285799,0.206264781,150637,79738,707408283.1,21.13728202,196826039,1227.5,,39.32,,,4038,15889.76953,
03/12/2013,1046.4,6681.436733,0.190950951,149257,78202,707408283.1,21.85614673,177375733,1217.25,,33.35,,,4037.199951,15914.62012,
02/12/2013,951.42,5731.969408,0.211322919,144106,74324,707408283.1,19.64441022,209705624,1229.5,,34.47,,,4045.26001,16008.76953,
01/12/2013,1128.92,6857.264015,0.165564669,125448,67175,707408283.1,17.71816338,182057510,,,40.57,,,,,12
30/11/2013,1129.37,5626.473038,0.233342928,150747,80868,707408283.1,22.01670436,259798119,,,36.94,,,,,
29/11/2013,1042.01,6505.60945,0.214759935,160752,90409,707408283.1,25.92092417,384357424,1253,,44.37,,,4059.889893,16086.41016,
28/11/2013,1003.38,5514.1538,0.246942824,180643,102010,609482679.9,32.98440093,343988520,1245.5,,38.99,,,,,
27/11/2013,923.85,5029.393026,0.250349803,164541,91169,609482679.9,28.13438242,317679101,1245,,19.91,,,4044.75,16097.33008,
26/11/2013,805.73,4968.79793,0.224422461,145494,80055,609482679.9,24.05961565,240113213,1247.5,,12.38,,,4017.75,16072.79981,
25/11/2013,773.02,5453.558703,0.175631338,117870,71937,609482679.9,19.27979672,140067968,1243,,10.32,,,3994.570068,16072.54004,
24/11/2013,795.63,5211.178317,0.168018119,103353,60018,609482679.9,17.57820997,188795019,,,10.59,,,,,
23/11/2013,771.7,4908.202833,0.218183417,134532,75165,609482679.9,21.86122464,162973773,,,10.12,,,,,
22/11/2013,724.07,5029.393026,0.225979638,140082,76646,609482679.9,23.61058302,499658342,1246.25,,9.36,,,3991.649902,16064.76953,
21/11/2013,594.32,4484.037156,0.258486883,124584,71024,609482679.9,26.57492613,198846547,1240,,8.01,,,3969.159912,16009.99023,
20/11/2013,577.98,4938.500381,0.227426541,141505,77962,609482679.9,25.18151883,189981706,1257,,7.96,,,3921.27002,15900.82031,
19/11/2013,712.76,4696.119995,0.305485479,170367,93322,609482679.9,32.54373365,236770803,1275.75,,9.42,,,3931.550049,15967.03027,
18/11/2013,496.58,4968.79793,0.223155801,130894,73198,609482679.9,25.27467522,183156028,1283.5,,4.13,,,3949.070068,15976.01953,
17/11/2013,440.96,5847.426832,0.116724642,86411,48041,609482679.9,15.1031091,79545941,,,4.33,,,,,
16/11/2013,417.28,4978.097188,0.122505913,97096,51595,510929738,15.43971301,96660457,,,4.19,,,,,
15/11/2013,419.41,4139.948171,0.172492314,97415,62100,510929738,18.56994291,97870794,1287.25,,4.27,,,3985.969971,15961.7002,
14/11/2013,406.41,4292.338902,0.194164084,113020,70175,510929738,23.93546077,116172520,1286,,4.11,,,3972.73999,15876.21973,
13/11/2013,360.97,4774.909547,0.150396915,100090,63151,510929738,24.28778395,87048365,1272.5,,4.02,,,3965.580078,15821.62988,
12/11/2013,343.06,4800.308002,0.142629997,95747,58510,510929738,20.0940219,80529524,1281.25,,4.01,,,3919.919922,15750.66992,
11/11/2013,325.41,4952.698733,0.133102999,86543,54558,510929738,62.00580352,60555075,1282.5,,3.91,,,3919.790039,15783.09961,
10/11/2013,348.82,4266.940446,0.174599806,97886,57169,510929738,52.48680278,66944275,,,4.34,,,,,
09/11/2013,338.58,3606.580615,0.201818332,108461,57804,510929738,86.29385375,105398358,,,4.61,,,,,
08/11/2013,297.85,3377.99452,0.221148957,107930,59961,510929738,108.1932055,105554624,1285.5,,4.38,,,3919.22998,15761.78027,
07/11/2013,261.68,3911.362076,0.189202674,104142,58631,510929738,117.8109883,83843663,1307.25,,3.36,,,3857.330078,15593.98047,
06/11/2013,244.78,4114.549716,0.182755099,101631,55035,510929738,118.3737812,66303724,1319,,3.04,,,3931.949951,15746.87988,
05/11/2013,229.21,3303.639825,0.147551279,93462,51134,390928787.6,47.14006645,87485395,1307.25,,3.08,,,3939.860107,15618.21973,
04/11/2013,214.66,3886.635088,0.106890826,77104,42094,390928787.6,67.37958812,44225105,1320.5,,2.9,,,3936.590088,15639.12012,
03/11/2013,205.99,3808.902386,0.093354152,63309,35815,390928787.6,24.97396102,22891169,,,2.72,,,,,
02/11/2013,205.81,4216.99907,0.097221959,69196,41179,390928787.6,23.87084674,25308174,,,2.46,,,,,
01/11/2013,203.9,3692.303334,0.122965662,72946,48306,390928787.6,35.40296681,30585801,1306.75,,2.34,,,3922.040039,15615.54981,10
31/10/2013,199.83,4061.533667,0.120845306,77578,56476,390928787.6,30.03529546,30015321,1324,,2.28,,,3919.709961,15545.75,
30/10/2013,204.39,3808.902386,0.118112223,77520,47911,390928787.6,38.08800627,33905628,1354.75,,2.13,,,3930.620117,15618.75977,
29/10/2013,198.55,3051.008544,0.146509596,70275,51237,390928787.6,26.14906747,56466616,1349.25,,2.17,,,3952.340088,15680.34961,
28/10/2013,196.21,3478.538404,0.118268551,63786,48635,390928787.6,43.74981757,23040191,1361,,2.13,,,3940.129883,15568.92969,
27/10/2013,176.6,3439.672053,0.113222289,54418,44388,390928787.6,44.03445576,20364921,,,2.2,,,,,
26/10/2013,187.45,3867.201912,0.120308627,67249,49353,390928787.6,53.66366945,36443698,,,2.16,,,,,
25/10/2013,197.69,3194.158224,0.123490608,82770,59853,267731249.5,46.75449972,59153404,1347.75,,2.29,,,3943.360107,15570.28027,
24/10/2013,214.3,2781.579453,0.156337948,88605,63265,267731249.5,49.26787775,49099293,1344.75,,2.06,,,3928.959961,15509.20996,
23/10/2013,193.36,2808.197439,0.127253076,87179,54572,267731249.5,36.67520171,48435641,1331.25,,1.7,,,3907.070068,15413.33008,
22/10/2013,182.65,3313.939157,0.127491185,89356,64906,267731249.5,41.67292026,65660979,1333,,1.82,,,3929.570068,15467.66016,
21/10/2013,174.8,2675.107513,0.134416305,73341,58142,267731249.5,36.82997401,30979595,1317.5,,1.93,,,3920.050049,15392.2002,
20/10/2013,171.66,2874.742402,0.111199979,64030,49864,267731249.5,27.8955071,20272986,,,1.87,,,,,
19/10/2013,155.91,2914.669379,0.121236191,75457,54639,267731249.5,35.8234771,32532840,,,1.91,,,,,
18/10/2013,146.37,2302.45572,0.151048489,69519,60446,267731249.5,45.53965756,23370691,1316.5,,1.92,,,3914.280029,15399.65039,
17/10/2013,142.41,2382.309675,0.117371548,68607,45193,267731249.5,39.50246713,25606096,1319.25,,1.92,,,3863.149902,15371.65039,
16/10/2013,145.65,2914.669379,0.109832755,74562,51947,267731249.5,36.84323895,29272418,1273.5,,1.97,,,3839.429932,15373.83008,
15/10/2013,140.77,2333.487041,0.102441226,70171,57320,189281249.3,46.86833704,25180562,1270.5,,2.06,,,3794.01001,15168.00977,
14/10/2013,139.27,2427.57926,0.10491098,74721,55763,189281249.3,24.76312632,23663367,1285.5,,2.15,,,3815.280029,15301.25977,
13/10/2013,135.19,2154.711824,0.106077319,57180,51248,189281249.3,31.15736732,13162986,,,2.12,,,,,
12/10/2013,130.9,1853.616722,0.1117411,58649,49674,189281249.3,32.21519984,16997986,,,2.07,,,,,
11/10/2013,130.75,1665.432283,0.130256863,67974,54449,189281249.3,28.46158064,20022201,1265.5,,2.03,,,3791.870117,15237.11035,
10/10/2013,130.67,1834.798278,0.133234386,65216,57769,189281249.3,29.73024401,19987068,1298.5,,1.93,,,3760.75,15126.07031,
09/10/2013,125.85,1721.887615,0.115927837,69133,46991,189281249.3,25.13904198,22600153,1304,,1.98,,,3677.780029,14802.98047,
08/10/2013,126.74,1467.838622,0.127260581,60475,42865,189281249.3,16.18054086,16450364,1329.5,,2.1,,,3694.830078,14776.53027,
07/10/2013,129.43,1439.610956,0.130531641,58652,43235,189281249.3,32.99949234,22147123,1323.5,,2.17,,,3770.379883,14936.24023,
06/10/2013,128.36,1900.662831,0.100938712,48783,44751,189281249.3,21.98375278,11506441,,,2.13,,,,,
05/10/2013,128.63,1560.944778,0.100734336,55710,47895,148819199.8,26.70745176,12004509,,,2.19,,,,,
04/10/2013,123.41,1316.815974,0.132432338,64698,54796,148819199.8,33.53991469,18930821,1309.75,,2.18,,,3807.75,15072.58008,
03/10/2013,114.45,1538.75125,0.139478789,72720,61708,148819199.8,40.37392697,39333168,1316,,1.98,,,3774.340088,14996.48047,
02/10/2013,132.05,1279.826761,0.165003407,77571,60542,148819199.8,35.39513493,30243868,1306.25,,2.42,,,3815.02002,15133.13965,
01/10/2013,132.68,1449.977139,0.121152951,69975,55320,148819199.8,36.02532288,28385075,1290.75,,2.34,,,3817.97998,15191.7002,3
30/09/2013,137.15,1213.246178,0.115464972,61734,42073,148819199.8,26.00052268,17858428,1326.5,,2.3,,,3771.47998,15129.66992,
29/09/2013,134.9,1242.837548,0.110355434,54587,41741,148819199.8,19.75447388,18613584,,,2.27,,,,,
28/09/2013,133.77,1265.031076,0.117656847,60434,44660,148819199.8,27.84186309,17176512,,,2.39,,,,,
27/09/2013,128.94,1302.020289,0.1253075,66494,50429,148819199.8,82.75466408,20570062,1341,,2.4,,,3781.590088,15258.24023,
26/09/2013,128.21,1265.031076,0.140398745,63157,54262,148819199.8,28.01795022,19907594,1333,,2.37,,,3787.429932,15328.29981,
25/09/2013,127.38,1583.138305,0.113200014,66539,58150,148819199.8,30.8215087,22296216,1322.75,,2.47,,,3761.100098,15273.25977,
24/09/2013,126.05,1125.3579,0.135476957,65845,63563,112628548.7,31.74116641,26370038,1314.25,,2.47,,,3768.25,15334.58984,
23/09/2013,128.98,1237.33381,0.11603853,62037,60286,112628548.7,36.37139814,19845271,1323,,2.53,,,3765.290039,15401.37988,
22/09/2013,127.87,1153.351878,0.108690123,53993,52686,112628548.7,27.4817632,14591512,,,2.53,,,,,
21/09/2013,126.95,1046.974763,0.122425656,58758,53286,112628548.7,26.17798718,13680647,,,2.48,,,,,
20/09/2013,129.7,1080.567536,0.128709778,65306,58990,112628548.7,35.98775791,18543950,1349.25,,2.61,,,3774.72998,15451.08984,
19/09/2013,131.37,1091.765127,0.127231168,66398,59004,112628548.7,111.427816,27283020,1365.5,,2.55,,,3789.379883,15636.54981,
18/09/2013,131.71,845.4181239,0.181919395,65538,64383,112628548.7,303.0384485,20504733,1301,,2.6,,,3783.639893,15676.94043,
17/09/2013,131.59,990.9868074,0.16682058,61057,66291,112628548.7,90.93785999,17593089,1312.25,,2.63,,,3745.699951,15529.73047,
16/09/2013,130.86,946.1964433,0.126248664,52304,50391,112628548.7,29.82849822,15807935,1324,,2.65,,,3717.850098,15494.78027,
15/09/2013,129.4,1024.579581,0.114646192,42924,46764,112628548.7,24.16845305,9903219,,,2.59,,,,,
14/09/2013,135.01,933.4361707,0.093288638,48712,47147,86933017.77,21.9094985,13379196,,,2.66,,,,,
13/09/2013,132.83,907.5073882,0.100459122,59829,48362,86933017.77,26.42562521,17487264,1318.5,,2.69,,,3722.179932,15376.05957,
12/09/2013,135.55,898.8644607,0.107846792,65300,50982,86933017.77,24.96850657,19081844,1328,,2.75,,,3715.969971,15300.63965,
11/09/2013,125.89,868.6142144,0.104208154,58672,49512,86933017.77,23.61451906,17480102,1363.75,,2.64,,,3725.01001,15326.59961,
10/09/2013,127.27,803.7922581,0.12247767,55161,53551,86933017.77,28.07548626,18426068,1358.25,,2.73,,,3729.02002,15191.05957,
09/09/2013,121.86,834.0425044,0.120213736,53474,54966,86933017.77,30.43641891,15359356,1390,,2.73,,,3706.179932,15063.12012,
08/09/2013,124.13,643.8980992,0.129339212,43712,46470,86933017.77,22.51021597,9575050,,,2.7,,,,,
07/09/2013,118.89,704.3985918,0.140841279,56635,54231,86933017.77,27.40258306,13811249,,,2.68,,,,,
06/09/2013,126.49,821.0781131,0.139508559,57620,63412,86933017.77,33.00862693,16094489,1387,,2.78,,,3660.01001,14922.5,
05/09/2013,126.76,704.3985918,0.151025573,63542,60222,86933017.77,34.00943099,25503578,1385,,2.82,,,3658.780029,14937.48047,
04/09/2013,136.53,751.934693,0.124783965,58274,51136,86933017.77,24.59734787,24707681,1390,,2.6,,,3649.040039,14930.87012,
03/09/2013,135.61,604.6638454,0.128158977,54757,50503,65750060.15,30.91428847,21059813,1399.5,,2.55,,,3612.610107,14833.95996,
02/09/2013,138.63,768.0865063,0.090653233,52118,50456,65750060.15,46.83183395,18119264,1392.25,,2.57,,,,,
01/09/2013,135.14,725.5966144,0.09109107,49046,45578,65750060.15,25.28747187,19292550,,,2.59,,,,,2
31/08/2013,133.09,702.7174419,0.104151961,82290,52533,65750060.15,32.35235089,21527351,,,2.66,,,,,
30/08/2013,122.35,634.0799243,0.136290978,72629,60716,65750060.15,43.30645342,19897419,1394.75,,2.54,,,3589.870117,14810.30957,
29/08/2013,122.62,647.1537372,0.125775347,67844,61525,65750060.15,44.63568124,26852781,1407.75,,2.54,,,3620.300049,14840.9502,
28/08/2013,126.48,545.8316874,0.163275433,72494,63645,65750060.15,243.5203389,23599317,1419.5,,2.58,,,3593.350098,14824.50977,
27/08/2013,120.07,562.1739535,0.158273946,71151,61016,65750060.15,51.94695338,22789346,1419.25,,2.57,,,3578.52002,14776.12988,
26/08/2013,122.11,532.7578746,0.147914553,57471,53528,65750060.15,27.45229801,15758636,1377.5,,2.58,,,3657.570068,14946.45996,
25/08/2013,119.6,467.3888102,0.139371012,48105,45094,65750060.15,30.74091178,12086159,,,2.68,,,,,
24/08/2013,118.51,607.9322986,0.124880519,54649,51085,65750060.15,28.06437009,12358432,,,2.74,,,,,
23/08/2013,122,543.0460656,0.12272931,68764,59969,50810339.05,35.02624015,18379588,1377.5,,2.78,,,3657.790039,15010.50977,
22/08/2013,123.3,525.365496,0.123600813,70737,62772,50810339.05,37.04061907,19417003,1375.5,,2.69,,,3638.709961,14963.74023,
21/08/2013,121.21,520.3139047,0.129443511,70761,63416,50810339.05,34.14204628,21477614,1363,,2.77,,,3599.790039,14897.54981,
20/08/2013,119,457.1690134,0.160356327,69460,66539,50810339.05,45.78527809,21774465,1372.5,,2.82,,,3613.590088,15002.99023,
19/08/2013,113.38,449.5916264,0.165978057,65506,69938,50810339.05,37.81465044,18536956,1365,,2.8,,,3589.090088,15010.74023,
18/08/2013,112.75,497.5817439,0.114381137,42791,53134,50810339.05,44.92668611,9855148,,,2.8,,,,,
17/08/2013,108.99,472.3237873,0.130394375,58546,59253,50810339.05,29.42751688,10908216,,,2.72,,,,,
16/08/2013,110,434.4368525,0.165451787,69457,68301,50810339.05,45.60521477,15799075,1369.25,,2.76,,,3602.780029,15081.46973,
15/08/2013,112.56,421.8078742,0.163725385,66433,59029,50810339.05,64.02507935,18697134,1329.75,,2.74,,,3606.120117,15112.19043,
14/08/2013,109.56,388.9725307,0.145777894,60659,50484,50810339.05,43.02378882,18877399,1326.5,,2.76,,,3669.27002,15337.66016,
13/08/2013,106.99,484.9527656,0.138530061,75208,53484,50810339.05,29.55608972,27791508,1328.5,,2.66,,,3684.439941,15451.00977,
12/08/2013,105,425.6662275,0.103160966,70581,45811,37392766.14,24.14323112,23274506,1341,,2.69,,,3669.949951,15419.67969,
11/08/2013,103,397.7841602,0.082055631,43679,41059,37392766.14,33.93550069,12230280,,,2.55,,,,,
10/08/2013,102.8,369.9020929,0.113582458,52564,52040,37392766.14,29.35579481,11394420,,,2.69,,,,,
09/08/2013,103.07,386.6313333,0.107874238,57904,53241,37392766.14,45.849913,14108629,1309,,2.71,,,3660.110107,15425.50977,
08/08/2013,106.75,375.4785063,0.119592709,61019,57036,37392766.14,49.6207779,15173289,1298.25,,2.75,,,3669.120117,15498.32031,
07/08/2013,106.75,327.1495897,0.136743269,64048,57225,37392766.14,30.18051369,15577018,1282.5,,2.82,,,3654.01001,15470.66992,
06/08/2013,106.72,351.314048,0.118079882,61468,52260,37392766.14,40.53861293,17336173,1280.5,,2.84,,,3665.77002,15518.74023,
05/08/2013,105.12,356.8904615,0.107996583,57924,47903,37392766.14,27.05473128,16579173,1304.75,,3,,,3692.949951,15612.12988,
04/08/2013,104.95,317.8555673,0.116464955,46413,44605,37392766.14,32.74170112,9821585,,,3.01,,,,,
03/08/2013,104.5,332.7260031,0.117874476,53305,49065,37392766.14,28.01755065,21849030,,,2.84,,,,,
02/08/2013,104.86,295.2204697,0.122306959,84776,53174,31256960.73,41.01530553,17227543,1309.25,,2.94,,,3689.590088,15658.36035,
01/08/2013,106.21,287.4515099,0.110432702,82370,45823,31256960.73,31.49185887,24802510,1315,,2.87,,,3675.73999,15628.01953,2
31/07/2013,107.95,309.2045972,0.121260768,69550,51919,31256960.73,45.52101435,27961402,1314.5,,3,,,3626.370117,15499.54004,
30/07/2013,101.49,287.4515099,0.093753052,55581,39998,31256960.73,37.36421201,17436599,1324.15,,2.97,,,3616.469971,15520.58984,
29/07/2013,98.6,257.929463,0.120026514,54397,44260,31256960.73,30.87144133,18173521,1329.75,,2.94,,,3599.139893,15521.96973,
28/07/2013,94.4,275.0211744,0.083666791,37554,33111,31256960.73,19.93133624,10211744,,,2.88,,,,,
27/07/2013,96.02,256.375671,0.095757571,42750,35987,31256960.73,30.69502419,13875296,,,2.9,,,,,
26/07/2013,96.95,276.5749663,0.105780285,55955,41428,31256960.73,22.80421394,19630098,1331,,2.98,,,3613.159912,15558.83008,
25/07/2013,94.5,212.8694965,0.138774816,51978,42304,31256960.73,34.86795346,17564335,1326,,2.95,,,3605.189941,15555.61035,
24/07/2013,95.56,239.2839596,0.115515963,54521,39963,31256960.73,32.92301081,22100556,1335,,2.99,,,3579.600098,15542.24023,
23/07/2013,91.6,225.2998321,0.121219438,54206,39644,31256960.73,31.91271509,29454766,1333.5,,2.89,,,3579.27002,15567.74023,
22/07/2013,92,279.6825502,0.088999399,46082,37257,31256960.73,21.9931243,20691538,1327,,2.95,,,3600.389893,15545.54981,
21/07/2013,89.82,253.6099029,0.085544307,43487,36884,26162875.68,26.49400011,11557290,,,2.87,,,,,
20/07/2013,92,243.205394,0.076951899,44457,33626,26162875.68,21.48857703,12358753,,,2.96,,,,,
19/07/2013,90.07,219.7952492,0.0957882,48100,38020,26162875.68,33.02637011,26606654,1295.75,,2.88,,,3587.610107,15543.74023,
18/07/2013,98.5,223.69694,0.105887602,54308,41257,26162875.68,27.59409047,29876056,1283.25,,3.15,,,3611.280029,15548.54004,
17/07/2013,96.71,219.7952492,0.101769492,54355,39565,26162875.68,33.40695216,35799465,1297.25,,3.08,,,3610,15470.51953,
16/07/2013,98.89,213.2924311,0.103534861,53761,38784,26162875.68,34.01475967,21760731,1291.5,,3,,,3598.5,15451.84961,
15/07/2013,93.61,222.3963764,0.097696009,46589,36738,26162875.68,23.34949228,14831969,1284.75,,2.87,,,3607.48999,15484.25977,
14/07/2013,98.7,211.9918675,0.095246081,38740,34150,26162875.68,31.82965821,16176442,,,2.93,,,,,
13/07/2013,93.99,196.3851043,0.123121293,57072,40313,26162875.68,25.13594621,27547900,,,2.81,,,,,
12/07/2013,88.98,214.5929947,0.138466217,69663,50045,26162875.68,32.05021445,32207761,1279.75,,2.72,,,3600.080078,15464.29981,
11/07/2013,88,249.7082121,0.094559277,56988,41040,26162875.68,33.81696437,17778704,1285,,2.84,,,3578.300049,15460.91992,
