Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends
13/04/2017,1216.269,49.137396,0,0,2328.949951,20453.25,5805.149902,122.599998,17.530001,15.17,2.232,53.18,0,4
14/04/2017,1187.136,49.104656,0,0,2328.949951,20453.25,5805.149902,122.599998,17.530001,15.17,2.232,53.18,0,4
15/04/2017,1186.10899,48.229629,0,0,2328.949951,20453.25,5805.149902,122.599998,17.530001,15.17,2.232,53.18,0,4
16/04/2017,1189.55,49.721216,0,0,2328.949951,20453.25,5805.149902,122.599998,17.530001,15.17,2.232,53.18,0,4
17/04/2017,1184.2,49.213228,0,0,2349.01001,20636.91992,5856.790039,122.239998,17.43,15.1,2.252,52.650002,0,5
18/04/2017,1211.73799,50.192121,0,0,2342.189941,20523.2793,5849.470215,122.82,17.34,15.02,2.179,52.41,0,5
19/04/2017,1218.666,52.337063,0,0,2338.169922,20404.49023,5863.029785,121.730003,17.18,14.71,2.202,50.439999,0,5
20/04/2017,1227.981,49.91781,0,0,2355.840088,20578.71094,5916.779785,121.959999,17.059999,14.65,2.241,50.27,0,5
21/04/2017,1261.702,51.986983,0,0,2348.689941,20547.75977,5910.52002,122.309998,17.02,14.46,2.237,49.619999,0,5
22/04/2017,1255.25125,51.278525,0,0,2348.689941,20547.75977,5910.52002,122.309998,17.02,14.46,2.237,49.619999,0,5
23/04/2017,1232.7575,52.635354,0,0,2348.689941,20547.75977,5910.52002,122.309998,17.02,14.46,2.237,49.619999,0,5
24/04/2017,1243.43,53.604876,0,0,2374.149902,20763.89063,5983.819824,121.480003,16.98,14.39,2.273,49.23,0,7
25/04/2017,1251.5775,53.330552,0,0,2388.610107,20996.11914,6025.490234,120.25,16.68,14.52,2.327,49.560001,0,7
26/04/2017,1269.69625,53.917308,0,0,2387.449951,20975.08984,6025.22998,120.839996,16.57,14.42,2.311,49.619999,0,7
27/04/2017,1289.7475,57.55117,0,0,2388.77002,20981.33008,6048.939941,120.389999,16.370001,14.42,2.296,48.970001,0,7
28/04/2017,1335.825,69.292865,0,0,2384.199951,20940.50977,6047.609863,120.769997,16.299999,14.43,2.282,49.330002,0,7
29/04/2017,1319.7,74.292294,0,0,2384.199951,20940.50977,6047.609863,120.769997,16.299999,14.43,2.282,49.330002,0,7
30/04/2017,1311.58874,75.037031,0,0,2384.199951,20940.50977,6047.609863,120.769997,16.299999,14.43,2.282,49.330002,0,7
01/05/2017,1370.79,86.099496,0,0,2388.330078,20913.46094,6091.600098,119.669998,15.99,14.46,2.325,48.84,0,10
02/05/2017,1416.61,84.480807,0,0,2391.169922,20949.89063,6095.370117,119.650002,15.93,14.3,2.296,47.66,0,10
03/05/2017,1448.88625,82.511277,0,0,2388.129883,20957.90039,6072.549805,117.980003,15.59,14.3,2.309,47.82,0,10
04/05/2017,1506.7725,86.292093,0,0,2389.52002,20951.4707,6075.339844,116.790001,15.43,13.9,2.356,45.52,0,10
05/05/2017,1543.31,99.979653,0,0,2399.290039,21006.93945,6100.759766,117.010002,15.5,14.04,2.352,46.220001,0,10
06/05/2017,1536.1525,94.44738,0,0,2399.290039,21006.93945,6100.759766,117.010002,15.5,14.04,2.352,46.220001,0,10
07/05/2017,1554.6025,95.440527,0,0,2399.290039,21006.93945,6100.759766,117.010002,15.5,14.04,2.352,46.220001,0,10
08/05/2017,1564.065,92.249991,0,0,2399.379883,21012.2793,6102.660156,116.75,15.41,14.03,2.376,46.43,0,12
09/05/2017,1644.72875,87.142343,0,0,2396.919922,20975.7793,6120.589844,116.050003,15.3,13.91,2.407,45.880001,0,12
10/05/2017,1695.83125,89.864235,0,0,2399.629883,20943.10938,6129.140137,116.040001,15.35,14.18,2.414,47.330002,0,12
11/05/2017,1748.35375,88.322378,0,0,2394.439941,20919.41992,6115.959961,116.5,15.45,14.25,2.4,47.830002,0,12
12/05/2017,1774.52,90.112081,0,0,2390.899902,20896.60938,6121.22998,116.830002,15.57,14.32,2.335,47.84,0,12
13/05/2017,1634.6075,86.622737,0,0,2390.899902,20896.60938,6121.22998,116.830002,15.57,14.32,2.335,47.84,0,12
14/05/2017,1774.805,90.033173,0,0,2390.899902,20896.60938,6121.22998,116.830002,15.57,14.32,2.335,47.84,0,12
15/05/2017,1747.04375,90.694035,0,0,2402.320068,20981.93945,6149.669922,117.139999,15.75,14.43,2.338,48.849998,0,19
16/05/2017,1665.0325,92.590657,0,0,2400.669922,20979.75,6169.870117,117.650002,15.93,14.38,2.329,48.66,0,19
17/05/2017,1744.44125,89.577718,0,0,2357.030029,20606.92969,6011.240234,119.790001,16,14.45,2.216,49.07,0,19
18/05/2017,1796.89625,91.339332,0,0,2365.719971,20663.01953,6055.129883,118.809998,15.71,14.45,2.233,49.349998,0,19
19/05/2017,1913.13875,108.274908,0,0,2381.72998,20804.83984,6083.700195,119.400002,15.94,14.73,2.245,50.330002,0,19
20/05/2017,1983.97875,127.267172,0,0,2381.72998,20804.83984,6083.700195,119.400002,15.94,14.73,2.245,50.330002,0,19
21/05/2017,2074.69625,124.900392,0,0,2381.72998,20804.83984,6083.700195,119.400002,15.94,14.73,2.245,50.330002,0,19
22/05/2017,2114.98875,148.333874,0,0,2394.02002,20894.83008,6133.620117,119.900002,16.23,14.82,2.254,50.73,0,13
23/05/2017,2196.66874,159.999428,0,0,2398.419922,20937.91016,6138.709961,119.139999,16.15,14.8,2.285,51.470001,0,13
24/05/2017,2348.55249,175.471684,0,0,2404.389893,21012.41992,6163.02002,119.610001,16.280001,14.75,2.266,51.360001,0,13
25/05/2017,2581.85375,187.826425,0,0,2415.070068,21082.94922,6205.259766,119.480003,16.23,14.36,2.255,48.900002,0,13
26/05/2017,2460.95375,176.35396,0,0,2415.820068,21080.2793,6210.189941,120.540001,16.4,14.51,2.25,49.799999,0,13
27/05/2017,2232.2875,144.838435,0,0,2415.820068,21080.2793,6210.189941,120.540001,16.4,14.51,2.25,49.799999,0,13
28/05/2017,2234.83374,164.135585,0,0,2415.820068,21080.2793,6210.189941,120.540001,16.4,14.51,2.25,49.799999,0,13
29/05/2017,2195.785,158.999202,0,0,2415.820068,21080.2793,6210.189941,120.540001,16.4,14.51,2.25,49.799999,0,12
30/05/2017,2315.73625,196.869683,0,0,2412.909912,21029.4707,6203.189941,120.139999,16.469999,14.39,2.217,49.66,0,12
31/05/2017,2170.98124,216.577291,0,0,2411.800049,21008.65039,6198.52002,120.620003,16.389999,14.26,2.196,48.32,0,12
01/06/2017,2402.125,221.219432,0,0,2430.060059,21144.17969,6246.830078,120.720001,16.379999,14.19,2.217,48.360001,0,12
02/06/2017,2477.1725,219.461977,0,0,2439.070068,21206.28906,6305.799805,121.610001,16.59,14.12,2.159,47.66,0,12
03/06/2017,2475.2975,216.890385,0,0,2439.070068,21206.28906,6305.799805,121.610001,16.59,14.12,2.159,47.66,0,12
04/06/2017,2526.31125,224.549544,0,0,2439.070068,21206.28906,6305.799805,121.610001,16.59,14.12,2.159,47.66,0,12
05/06/2017,2605.125,241.675036,0,0,2436.100098,21184.03906,6295.680176,121.730003,16.629999,14.02,2.182,47.400002,0,13
06/06/2017,2855.03,251.874861,0,0,2429.330078,21136.23047,6275.060059,123.099998,16.76,14.12,2.147,48.189999,0,13
07/06/2017,2900.8525,261.79265,0,0,2433.139893,21173.68945,6297.379883,122.449997,16.65,13.85,2.178,45.720001,0,13
08/06/2017,2737.9025,250.930389,0,0,2433.790039,21182.5293,6321.759766,121.650002,16.49,13.83,2.194,45.639999,0,13
09/06/2017,2826.03875,258.637335,0,0,2431.77002,21271.9707,6207.919922,120.540001,16.280001,13.87,2.199,45.830002,0,13
10/06/2017,2846.00625,284.500258,0,0,2431.77002,21271.9707,6207.919922,120.540001,16.280001,13.87,2.199,45.830002,0,13
11/06/2017,2910.33625,336.070318,0,0,2431.77002,21271.9707,6207.919922,120.540001,16.280001,13.87,2.199,45.830002,0,13
12/06/2017,3007.0125,343.417647,0,0,2429.389893,21235.66992,6175.459961,120.360001,16.040001,13.79,2.213,46.080002,0,11
13/06/2017,2697.0775,373.624676,0,0,2440.350098,21328.4707,6220.370117,120.480003,15.95,13.87,2.207,46.459999,0,11
14/06/2017,2780.1825,382.221369,0,0,2437.919922,21374.56055,6194.890137,119.82,15.95,13.57,2.138,44.73,0,11
15/06/2017,2518.54875,332.25862,0,0,2432.459961,21359.90039,6165.5,119.32,15.88,13.58,2.162,44.459999,0,11
16/06/2017,2438.61749,325.530517,0,0,2433.149902,21384.2793,6151.759766,119.339996,15.79,13.67,2.157,44.740002,0,11
17/06/2017,2520.78375,340.834591,0,0,2433.149902,21384.2793,6151.759766,119.339996,15.79,13.67,2.157,44.740002,0,11
18/06/2017,2680.1025,371.631992,0,0,2433.149902,21384.2793,6151.759766,119.339996,15.79,13.67,2.157,44.740002,0,11
19/06/2017,2611.67999,358.41611,0,0,2453.459961,21528.99023,6239.009766,118.43,15.61,13.56,2.19,44.200001,0,11
20/06/2017,2667.5475,364.690598,0,0,2437.030029,21467.14063,6188.029785,118.18,15.59,13.41,2.153,43.23,0,11
21/06/2017,2805.0975,348.365734,0,0,2435.610107,21410.0293,6233.950195,118.519997,15.54,13.19,2.155,42.529999,0,11
22/06/2017,2702.00375,312.417589,0,0,2434.5,21397.28906,6236.689941,118.919998,15.68,13.21,2.153,42.740002,0,11
23/06/2017,2763.29125,324.634294,0,0,2438.300049,21394.75977,6265.25,119.43,15.79,13.29,2.144,43.009998,0,11
24/06/2017,2740.5925,324.955093,0,0,2438.300049,21394.75977,6265.25,119.43,15.79,13.29,2.144,43.009998,0,11
25/06/2017,2598.15875,295.433814,0,0,2438.300049,21394.75977,6265.25,119.43,15.79,13.29,2.144,43.009998,0,11
26/06/2017,2630.59499,283.581248,0,0,2439.070068,21409.55078,6247.149902,118.360001,15.68,13.36,2.137,43.380001,0,9
27/06/2017,2513.42999,253.886743,0,0,2419.379883,21310.66016,6146.620117,118.809998,15.79,13.5,2.198,44.240002,0,9
28/06/2017,2556.1675,272.763187,0,0,2440.689941,21454.60938,6234.410156,118.900002,15.92,13.62,2.221,44.740002,0,9
29/06/2017,2591.2675,311.237618,0,0,2419.699951,21287.0293,6144.350098,118.32,15.73,13.7,2.267,44.93,0,9
30/06/2017,2547.3225,288.277201,0,0,2423.409912,21349.63086,6140.419922,118.019997,15.71,14.02,2.302,46.040001,0,9
01/07/2017,2479.05499,265.081169,0,0,2423.409912,21349.63086,6140.419922,118.019997,15.71,14.02,2.302,46.040001,0,9
02/07/2017,2424.69875,246.574977,0,0,2423.409912,21349.63086,6140.419922,118.019997,15.71,14.02,2.302,46.040001,0,9
03/07/2017,2513.74125,272.3068,0,0,2429.01001,21479.26953,6110.060059,116.089996,15.3,14.14,2.302,46.040001,0,10
04/07/2017,2640.06125,279.09903,0,0,2429.01001,21479.26953,6110.060059,116.089996,15.3,14.14,2.302,46.040001,0,10
05/07/2017,2588.67875,267.070981,0,0,2432.540039,21478.16992,6150.859863,116.519997,15.18,13.87,2.334,45.130001,0,10
06/07/2017,2634.17375,264.97838,0,0,2409.75,21320.03906,6089.459961,116.470001,15.15,13.9,2.37,45.52,0,10
07/07/2017,2598.57,261.923616,0,0,2425.179932,21414.33984,6153.080078,115.279999,14.73,13.72,2.393,44.23,0,10
08/07/2017,2514.3625,237.417595,0,0,2425.179932,21414.33984,6153.080078,115.279999,14.73,13.72,2.393,44.23,0,10
09/07/2017,2586.0425,246.154278,0,0,2425.179932,21414.33984,6153.080078,115.279999,14.73,13.72,2.393,44.23,0,10
10/07/2017,2524.12624,233.466663,0,0,2427.429932,21408.51953,6176.390137,115.470001,14.83,13.78,2.371,44.400002,0,12
11/07/2017,2352.265,190.299095,0,0,2425.530029,21409.07031,6193.299805,115.620003,14.99,13.94,2.362,45.040001,0,12
12/07/2017,2292.91375,185.848756,0,0,2443.25,21532.14063,6261.169922,116.029999,15.05,13.89,2.327,45.490002,0,12
13/07/2017,2437.55375,223.207956,0,0,2447.830078,21553.08984,6274.439941,115.82,14.87,13.92,2.348,46.080002,0,12
14/07/2017,2337.67875,197.906611,0,0,2459.27002,21637.74023,6312.470215,116.769997,15.08,14.07,2.319,46.540001,0,12
15/07/2017,2109.37375,186.126286,0,0,2459.27002,21637.74023,6312.470215,116.769997,15.08,14.07,2.319,46.540001,0,12
16/07/2017,2045.5725,168.194937,0,0,2459.27002,21637.74023,6312.470215,116.769997,15.08,14.07,2.319,46.540001,0,12
17/07/2017,1986.9425,165.270026,0,0,2459.139893,21629.7207,6314.430176,117.290001,15.22,14,2.309,46.02,0,11
18/07/2017,2189.23999,180.626926,0,0,2460.610107,21574.73047,6344.310059,118.110001,15.38,14.05,2.263,46.400002,0,11
19/07/2017,2354.8925,224.075703,0,0,2473.830078,21640.75,6385.040039,118.080002,15.4,14.23,2.268,47.119999,0,11
20/07/2017,2349.355,211.168405,0,0,2473.449951,21611.7793,6390,118.239998,15.42,14.17,2.266,46.790001,0,11
21/07/2017,2740.56875,227.759647,0,0,2472.540039,21580.07031,6387.75,119.260002,15.6,13.94,2.232,45.77,0,11
22/07/2017,2738.775,221.32264,0,0,2472.540039,21580.07031,6387.75,119.260002,15.6,13.94,2.232,45.77,0,11
23/07/2017,2831.67875,231.845107,0,0,2472.540039,21580.07031,6387.75,119.260002,15.6,13.94,2.232,45.77,0,11
24/07/2017,2772.3675,227.009216,0,0,2469.909912,21513.16992,6410.810059,119.309998,15.58,13.96,2.254,46.34,0,15
25/07/2017,2768.8025,223.985269,0,0,2477.129883,21613.42969,6412.169922,118.919998,15.59,14.16,2.326,47.889999,0,15
26/07/2017,2540.20874,198.355377,0,0,2477.830078,21711.00977,6422.75,119.879997,15.75,14.34,2.282,48.75,0,15
27/07/2017,2570.195,201.962879,0,0,2475.419922,21796.55078,6382.189941,119.790001,15.68,14.42,2.31,49.040001,0,15
28/07/2017,2699.72125,200.045871,0,0,2472.100098,21830.31055,6374.680176,120.690002,15.81,14.52,2.289,49.709999,0,15
29/07/2017,2719.69,200.045871,0,0,2472.100098,21830.31055,6374.680176,120.690002,15.81,14.52,2.289,49.709999,0,15
30/07/2017,2714.70375,202.356029,0,0,2472.100098,21830.31055,6374.680176,120.690002,15.81,14.52,2.289,49.709999,0,15
31/07/2017,2718.6175,194.967731,0,0,2470.300049,21891.11914,6348.120117,120.75,15.9,14.61,2.292,50.169998,0,15
01/08/2017,2867.65375,209.020204,0,0,2476.350098,21963.91992,6362.939941,120.650002,15.79,14.41,2.251,49.16,30802,15
02/08/2017,2739.70875,226.21304,0,0,2477.570068,22016.24023,6362.649902,120.400002,15.67,14.51,2.262,49.59,23726,15
03/08/2017,2740.07125,218.789061,0,0,2472.159912,22026.09961,6340.339844,120.589996,15.72,14.37,2.228,49.029999,25111,15
04/08/2017,2811.71,225.307634,0,0,2476.830078,22092.81055,6351.560059,119.650002,15.38,14.44,2.267,49.580002,21863,15
05/08/2017,3123.41125,226.980461,0,0,2476.830078,22092.81055,6351.560059,119.650002,15.38,14.44,2.267,49.580002,22123,15
06/08/2017,3254.71,258.638867,0,0,2476.830078,22092.81055,6351.560059,119.650002,15.38,14.44,2.267,49.580002,15469,15
07/08/2017,3274.6375,266.935567,0,0,2480.909912,22118.41992,6383.77002,119.510002,15.33,14.43,2.257,49.389999,24169,20
08/08/2017,3474.7625,272.195838,0,0,2474.919922,22085.33984,6370.459961,119.860001,15.56,14.41,2.283,49.169998,27334,20
09/08/2017,3416.185,315.197193,0,0,2474.02002,22048.69922,6352.330078,121.309998,15.98,14.49,2.241,49.560001,22628,20
10/08/2017,3364.41125,292.309764,0,0,2438.209961,21844.00977,6216.870117,122.209999,16.18,14.26,2.212,48.59,22397,20
11/08/2017,3451.8525,301.244641,0,0,2441.320068,21858.32031,6256.560059,122.790001,16.17,14.35,2.189,48.82,23841,20
12/08/2017,3705.43,312.508364,0,0,2441.320068,21858.32031,6256.560059,122.790001,16.17,14.35,2.189,48.82,18494,20
13/08/2017,4104.015,299.769888,0,0,2441.320068,21858.32031,6256.560059,122.790001,16.17,14.35,2.189,48.82,81,20
14/08/2017,4036.7575,300.184169,0,0,2465.840088,21993.71094,6340.22998,121.919998,16.129999,14.12,2.219,47.59,28725,16
15/08/2017,4462.67625,291.731738,0,0,2464.610107,21998.99023,6333.009766,120.980003,15.74,14.12,2.266,47.549999,18411,16
16/08/2017,4118.9025,286.240462,0,0,2468.110107,22024.86914,6345.109863,121.870003,16.15,14.02,2.226,46.779999,25479,16
17/08/2017,4322.42125,300.231413,0,0,2430.01001,21750.73047,6221.910156,122.489998,16.120001,14,2.199,47.09,28404,16
18/08/2017,4311.685,300.26119,0,0,2425.550049,21674.50977,6216.529785,122.300003,16.1,14.29,2.194,48.509998,27488,16
19/08/2017,4180.23875,300.26119,0,0,2425.550049,21674.50977,6216.529785,122.300003,16.1,14.29,2.194,48.509998,19821,16
20/08/2017,4139.38125,300.26119,0,0,2425.550049,21674.50977,6216.529785,122.300003,16.1,14.29,2.194,48.509998,18632,16
21/08/2017,4110.94125,300.26119,0,0,2428.370117,21703.75,6213.129883,122.760002,16.07,14.08,2.18,47.369999,21145,17
22/08/2017,3911.27625,321.648698,0,0,2452.51001,21899.89063,6297.47998,122.209999,16.07,14.13,2.215,47.639999,24890,17
23/08/2017,4162.79249,323.718591,0,0,2444.040039,21812.08984,6278.410156,122.669998,16.15,14.22,2.171,48.41,23651,17
24/08/2017,4178.75625,324.079054,0,0,2438.969971,21783.40039,6271.330078,122.290001,16.030001,14.21,2.194,47.43,25616,17
25/08/2017,4396.03125,329.219,0,0,2443.050049,21813.66992,6265.640137,122.739998,16.110001,14.19,2.169,47.869999,23627,17
26/08/2017,4359.9025,328.344,0,0,2443.050049,21813.66992,6265.640137,122.739998,16.110001,14.19,2.169,47.869999,12457,17
27/08/2017,4381.39625,333.282815,0,0,2443.050049,21813.66992,6265.640137,122.739998,16.110001,14.19,2.169,47.869999,17896,17
28/08/2017,4340.46,345.424365,0,0,2444.23999,21808.40039,6283.02002,124.690002,16.5,14.16,2.159,46.57,20905,18
29/08/2017,4442.6575,349.155544,0,0,2446.300049,21865.36914,6301.890137,124.419998,16.42,14.13,2.136,46.439999,24797,18
30/08/2017,4664.64375,373.224,0,0,2457.590088,21892.42969,6368.310059,124.360001,16.459999,14.04,2.143,45.959999,23922,18
31/08/2017,4676.1425,380.711,0,0,2471.649902,21948.09961,6428.660156,125.82,16.65,14.46,2.121,47.23,24260,18
01/09/2017,4783.17,393.598029,0,0,2476.550049,21987.56055,6435.330078,126.059998,16.73,14.48,2.157,47.290001,26305,18
02/09/2017,4864.285,380.195042,0,0,2476.550049,21987.56055,6435.330078,126.059998,16.73,14.48,2.157,47.290001,21463,18
03/09/2017,4672.56875,351.142,0,0,2476.550049,21987.56055,6435.330078,126.059998,16.73,14.48,2.157,47.290001,19058,18
04/09/2017,4593.1825,340.967,0,0,2476.550049,21987.56055,6435.330078,126.059998,16.73,14.48,2.157,47.290001,26231,21
05/09/2017,4160.535,278.695779,0,0,2457.850098,21753.31055,6375.569824,127.459999,16.91,14.56,2.07,48.66,27648,21
06/09/2017,4517.57,325.847,0,0,2465.540039,21807.64063,6393.310059,126.809998,16.870001,14.72,2.108,49.16,27563,21
07/09/2017,4543.1025,327.608852,0,0,2465.100098,21784.7793,6397.870117,128.130005,17.1,14.7,2.061,49.09,24146,21
08/09/2017,4628.6025,330.423336,0,0,2461.429932,21797.78906,6360.189941,127.970001,17.02,14.49,2.061,47.48,28657,21
09/09/2017,4280.975,298.551691,0,0,2461.429932,21797.78906,6360.189941,127.970001,17.02,14.49,2.061,47.48,19677,21
10/09/2017,4194.21875,285.779,0,0,2461.429932,21797.78906,6360.189941,127.970001,17.02,14.49,2.061,47.48,20067,21
11/09/2017,4307.82625,307.004387,0,0,2488.110107,22057.36914,6432.259766,126.190002,16.77,14.51,2.125,48.07,26726,16
12/09/2017,4295.76124,303.14889,0,0,2496.47998,22118.85938,6454.279785,126.559998,16.889999,14.56,2.171,48.23,33759,16
13/09/2017,3944.58375,275.953343,0,0,2498.370117,22158.17969,6460.189941,125.610001,16.76,14.71,2.195,49.299999,38161,16
14/09/2017,3817.0575,269.499271,0,0,2495.620117,22203.48047,6429.080078,126.160004,16.77,14.71,2.197,49.889999,30574,16
15/09/2017,3358.10875,234.476,0,0,2500.22998,22268.33984,6448.470215,125.529999,16.620001,14.78,2.202,49.889999,40596,16
16/09/2017,3772.68375,261.416097,0,0,2500.22998,22268.33984,6448.470215,125.529999,16.620001,14.78,2.202,49.889999,22763,16
17/09/2017,3608.595,250.673679,0,0,2500.22998,22268.33984,6448.470215,125.529999,16.620001,14.78,2.202,49.889999,23632,16
18/09/2017,3764.6175,275.071,0,0,2503.870117,22331.34961,6454.640137,124.360001,16.27,14.78,2.229,49.91,32739,13
19/09/2017,3976.3875,289.487554,0,0,2506.649902,22370.80078,6461.319824,124.620003,16.360001,14.72,2.243,49.48,31680,13
20/09/2017,3863.18625,281.741,0,0,2508.23999,22412.58984,6456.040039,123.620003,16.190001,14.91,2.277,50.41,28018,13
21/09/2017,3827.685,280.857901,0,0,2500.600098,22359.23047,6422.689941,122.68,16.030001,14.87,2.278,50.549999,27583,13
22/09/2017,3690.99125,265.706093,0,0,2502.219971,22349.58984,6426.919922,123.239998,16.049999,14.9,2.262,50.66,27340,13
23/09/2017,3612.1625,262.581067,0,0,2502.219971,22349.58984,6426.919922,123.239998,16.049999,14.9,2.262,50.66,8492,13
24/09/2017,3772.8475,294.103129,0,0,2502.219971,22349.58984,6426.919922,123.239998,16.049999,14.9,2.262,50.66,11374,13
25/09/2017,3753.435,286.041,0,0,2496.659912,22296.08984,6370.589844,124.529999,16.209999,15.12,2.22,52.220001,23442,12
26/09/2017,3920.99125,293.588732,0,0,2496.840088,22284.32031,6380.160156,123.139999,15.91,15.01,2.229,51.880001,26103,12
27/09/2017,3939.515,289.988,0,0,2507.040039,22340.71094,6453.259766,121.980003,15.83,15.03,2.309,52.139999,29421,12
28/09/2017,4220.28,308.083549,0,0,2510.060059,22381.19922,6453.450195,122.209999,15.92,14.99,2.309,51.560001,27561,12
29/09/2017,4062.20375,280.586093,0,0,2519.360107,22405.08984,6495.959961,121.580002,15.74,14.9,2.326,51.669998,28839,12
30/09/2017,4207.825,295.748,0,0,2519.360107,22405.08984,6495.959961,121.580002,15.74,14.9,2.326,51.669998,21617,12
01/10/2017,4300.55125,299.745244,0,0,2519.360107,22405.08984,6495.959961,121.580002,15.74,14.9,2.326,51.669998,22646,12
02/10/2017,4414.1775,300.724,0,0,2529.120117,22557.59961,6516.720215,120.769997,15.67,14.73,2.337,50.580002,32289,19
03/10/2017,4424.4725,300.062,0,0,2534.580078,22641.66992,6531.709961,120.830002,15.71,14.73,2.334,50.419998,27828,19
04/10/2017,4307.555,292.847181,0,0,2537.73999,22661.64063,6534.629883,121.169998,15.69,14.69,2.33,49.98,29299,19
05/10/2017,4186.78374,289.300806,0,0,2552.070068,22775.39063,6585.359863,120.519997,15.69,14.9,2.35,50.790001,26299,19
06/10/2017,4325.23625,295.510772,0,0,2549.330078,22773.66992,6590.180176,121.089996,15.85,14.63,2.37,49.290001,3143,19
07/10/2017,4370.16875,309.599509,0,0,2549.330078,22773.66992,6590.180176,121.089996,15.85,14.63,2.37,49.290001,2513,19
08/10/2017,4446.17249,311.17,0,0,2549.330078,22773.66992,6590.180176,121.089996,15.85,14.63,2.37,49.290001,20808,19
09/10/2017,4624.34875,305.448397,0,0,2544.72998,22761.07031,6579.72998,122.080002,16.02,14.64,2.361,49.580002,30890,20
10/10/2017,4789.30125,297.253365,0,0,2550.639893,22830.67969,6587.25,122.400002,16.15,14.88,2.345,50.919998,30792,20
11/10/2017,4741.70875,301.203155,0,0,2555.23999,22872.89063,6603.549805,122.790001,16.25,14.93,2.345,51.299999,28834,20
12/10/2017,4858.60499,307.345873,0,0,2550.929932,22841.00977,6591.509766,122.889999,16.26,14.86,2.323,50.599998,43836,20
13/10/2017,5728.5475,301.993368,0,0,2553.169922,22871.7207,6605.799805,123.82,16.41,15.02,2.28,51.450001,42749,20
14/10/2017,5666.97875,340.097,0,0,2553.169922,22871.7207,6605.799805,123.82,16.41,15.02,2.28,51.450001,28126,20
15/10/2017,5779.07375,337.745026,0,0,2553.169922,22871.7207,6605.799805,123.82,16.41,15.02,2.28,51.450001,26027,20
16/10/2017,5607.01,333.52,0,0,2557.639893,22956.96094,6624,122.970001,16.25,15.1,2.307,51.869999,32320,21
17/10/2017,5643.55375,328.230574,0,0,2559.360107,22997.43945,6623.660156,122.129997,16.09,15.08,2.298,51.880001,30497,21
18/10/2017,5495.03875,307.068,0,0,2561.26001,23157.59961,6624.220215,121.669998,16.059999,15.06,2.339,52.040001,28147,21
19/10/2017,5627.08625,312.490756,0,0,2562.100098,23163.03906,6605.069824,122.389999,16.27,14.93,2.321,51.290001,29935,21
20/10/2017,5686.52625,307.136835,0,0,2575.209961,23328.63086,6629.049805,121.610001,16.08,15.01,2.381,51.470001,35962,21
21/10/2017,6098.115,301.047,0,0,2575.209961,23328.63086,6629.049805,121.610001,16.08,15.01,2.381,51.470001,30505,21
22/10/2017,5949.07875,303.938,0,0,2575.209961,23328.63086,6629.049805,121.610001,16.08,15.01,2.381,51.470001,22286,21
23/10/2017,5969.795,293.715,0,0,2564.97998,23273.96094,6586.830078,121.800003,16.139999,15.02,2.376,51.900002,35575,27
24/10/2017,5649.005,301.668,0,0,2569.129883,23441.75977,6598.430176,121.330002,16.02,15.18,2.406,52.470001,37368,27
25/10/2017,5550.85875,293.334,0,0,2557.149902,23329.46094,6563.890137,121.349998,16.01,15.14,2.444,52.18,33150,27
26/10/2017,5776.87875,298.362,0,0,2560.399902,23400.85938,6556.77002,120.330002,15.85,15.24,2.452,52.639999,30772,27
27/10/2017,5923.70625,297.538,0,0,2581.070068,23434.18945,6701.259766,120.900002,15.91,15.39,2.428,53.900002,28351,27
28/10/2017,5737.1025,295.573,0,0,2581.070068,23434.18945,6701.259766,120.900002,15.91,15.39,2.428,53.900002,22638,27
29/10/2017,5741.7225,298.196,0,0,2581.070068,23434.18945,6701.259766,120.900002,15.91,15.39,2.428,53.900002,24995,27
30/10/2017,6151.325,307.502,0,0,2572.830078,23348.74023,6698.959961,121.129997,15.91,15.43,2.37,54.150002,33014,29
31/10/2017,6130.56375,308.991,0,0,2575.26001,23377.24023,6727.669922,120.669998,15.79,15.48,2.376,54.380001,37007,29
01/11/2017,6424.515,304.109,0,0,2579.360107,23435.00977,6716.529785,121.110001,16.18,15.48,2.376,54.299999,38412,29
02/11/2017,6879.365,288.606,0,0,2579.850098,23516.25977,6714.939941,121.190002,16.17,15.55,2.347,54.540001,46917,29
03/11/2017,7199.2375,288.383,0,0,2587.840088,23539.18945,6764.439941,120.620003,15.92,15.71,2.343,55.639999,37826,29
04/11/2017,7210.46875,297.047,0,0,2587.840088,23539.18945,6764.439941,120.620003,15.92,15.71,2.343,55.639999,27583,29
05/11/2017,7376.7425,300.013,0,0,2587.840088,23539.18945,6764.439941,120.620003,15.92,15.71,2.343,55.639999,29027,29
06/11/2017,7231.93,293.717,0,0,2591.129883,23548.41992,6786.439941,121.650002,16.27,16.040001,2.32,57.349998,34053,32
07/11/2017,7123.89375,300.794,0,0,2590.639893,23557.23047,6767.779785,121.209999,16.01,15.93,2.307,57.200001,33455,32
08/11/2017,7356.50625,297.076,0,0,2594.379883,23563.35938,6789.120117,121.629997,16.059999,15.87,2.325,56.810001,43258,32
09/11/2017,7342.82375,311.094,0,0,2584.620117,23461.93945,6750.049805,122.129997,16.07,15.9,2.331,57.169998,28722,32
