Date,Bitcoin_price,Ethereum_price,Cardano_price,Ripple_price,S&P500,DJI,NASDAQ,Gold,Silver,Commodities,T_Bill,Oil,Twitter_volume,Google_trends,Bitcoin_price_change,Bitcoin_price_change_percent,Bitcoin +/-
2018-01-02,13337.62125,865.012,0.0,0.0,2695.810059,24824.00977,7006.899901999999,125.150002,16.209999,16.370001000000002,2.465,60.369999,44014,47.0,-101.79624999999942,-0.00757445402674628,decrease
2018-01-03,14881.545,884.8580000000001,0.0,0.0,2713.060059,24922.67969,7065.529785,124.82,16.17,16.540001,2.447,61.630001,46443,47.0,1543.92375,0.11575705450475282,increase
2018-01-04,15104.45,947.321,0.0,0.0,2723.98999,25075.13086,7077.910156,125.459999,16.23,16.540001,2.4530000000000003,62.009997999999996,54082,47.0,222.90500000000065,0.014978619491457401,increase
2018-01-05,14953.8525,1038.38,0.0,0.0,2743.149902,25295.86914,7136.560059,125.33000200000001,16.219998999999998,16.4,2.476,61.439999,37567,47.0,-150.59749999999985,-0.009970406072382643,decrease
2018-01-06,16576.69625,1012.87,0.0,0.0,2743.149902,25295.86914,7136.560059,125.33000200000001,16.219998999999998,16.4,2.476,61.439999,26523,47.0,1622.84375,0.1085234557449326,increase
2018-01-07,16735.10625,1086.05,0.0,0.0,2743.149902,25295.86914,7136.560059,125.33000200000001,16.219998999999998,16.4,2.476,61.439999,21149,47.0,158.40999999999985,0.009556186444569681,increase
2018-01-08,15632.41125,1261.41,0.0,0.0,2747.709961,25283.0,7157.390137,125.309998,16.15,16.43,2.48,61.73,52472,58.0,-1102.6950000000015,-0.06589112632613259,decrease
2018-01-09,15242.93625,1219.73,0.0,0.0,2751.290039,25385.80078,7163.580078,124.730003,16.030001000000002,16.58,2.546,62.959998999999996,56306,58.0,-389.47499999999854,-0.024914582515221273,decrease
2018-01-10,14122.825,1405.21,0.0,0.0,2748.22998,25369.13086,7153.569823999999,125.029999,16.02,16.639999,2.55,63.57,56892,58.0,-1120.11125,-0.07348395556007126,decrease
2018-01-11,13269.5975,1149.06,0.0,0.0,2767.560059,25574.73047,7211.779785,125.440002,16.01,16.68,2.531,63.799999,63934,58.0,-853.2275000000009,-0.06041478953396373,decrease
2018-01-12,13633.36375,1205.84,0.0,0.0,2786.23999,25803.18945,7261.060059,126.959999,16.27,16.799999,2.552,64.300003,54809,58.0,363.7662500000006,0.027413510470080338,increase
2018-01-13,14165.90625,1299.95,0.0,0.0,2786.23999,25803.18945,7261.060059,126.959999,16.27,16.799999,2.552,64.300003,42915,58.0,532.5424999999996,0.039061709917334264,increase
2018-01-14,14217.3625,1358.78,0.0,0.0,2786.23999,25803.18945,7261.060059,126.959999,16.27,16.799999,2.552,64.300003,40320,58.0,51.45624999999927,0.0036324008568107136,increase
2018-01-15,13519.92625,1345.07,0.0,0.0,2786.23999,25803.18945,7261.060059,126.959999,16.27,16.799999,2.552,64.300003,47899,38.0,-697.4362499999988,-0.049055248468202084,decrease
2018-01-16,12915.11625,1244.83,0.0,0.0,2776.419922,25792.85938,7223.689941,127.16999799999999,16.25,16.709999,2.544,63.73,68998,38.0,-604.8100000000013,-0.044734711478178424,decrease
2018-01-17,10870.16875,987.1030000000001,0.0,0.0,2802.560059,26115.65039,7298.279785,126.139999,16.059998999999998,16.76,2.5780000000000003,63.970001,63760,38.0,-2044.9474999999984,-0.15833752173930282,decrease
2018-01-18,11340.65,1004.16,0.0,0.0,2798.030029,26017.81055,7296.049805,125.860001,15.97,16.73,2.611,63.950001,60219,38.0,470.4812499999989,0.043281871774069725,increase
2018-01-19,11137.36875,1025.69,0.0,0.0,2810.300049,26071.7207,7336.379883,126.41999799999999,16.049999,16.700001,2.637,63.369999,54396,38.0,-203.28125,-0.01792500870761371,decrease
2018-01-20,11742.94125,1076.94,0.0,0.0,2810.300049,26071.7207,7336.379883,126.41999799999999,16.049999,16.700001,2.637,63.369999,42628,38.0,605.5725000000002,0.054373031332018984,increase
2018-01-21,12486.06625,1126.83,0.0,0.0,2810.300049,26071.7207,7336.379883,126.41999799999999,16.049999,16.700001,2.637,63.369999,40449,38.0,743.125,0.06328269759503402,increase
2018-01-22,11508.62,1069.17,0.0,0.0,2832.969971,26214.59961,7408.029785,126.650002,16.040001,16.77,2.665,63.490002000000004,52717,41.0,-977.446249999999,-0.07828296201776108,decrease
2018-01-23,10872.9025,996.166,0.0,0.0,2839.1298829999996,26210.81055,7460.290039,127.279999,16.08,16.91,2.6239999999999997,64.470001,58020,41.0,-635.7175000000007,-0.05523837784200025,decrease
2018-01-24,10830.9275,970.868,0.0,0.0,2837.540039,26252.11914,7415.060059,128.830002,16.559998999999998,17.120001000000002,2.654,65.610001,58615,41.0,-41.975000000000364,-0.003860514706169771,decrease
2018-01-25,11629.375,1088.43,0.0,0.0,2839.25,26392.78906,7411.160156,127.970001,16.309998999999998,16.99,2.6210000000000004,65.510002,57313,41.0,798.4475000000002,0.0737192174908381,increase
2018-01-26,11524.345,1066.74,0.0,0.0,2872.8701170000004,26616.71094,7505.77002,128.070007,16.41,17.16,2.662,66.139999,37302,41.0,-105.03000000000065,-0.009031439780727735,decrease
2018-01-27,11005.615,1057.04,0.0,0.0,2872.8701170000004,26616.71094,7505.77002,128.070007,16.41,17.16,2.662,66.139999,40280,41.0,-518.7299999999996,-0.045011668775969405,decrease
2018-01-28,11452.23,1147.66,0.0,0.0,2872.8701170000004,26616.71094,7505.77002,128.070007,16.41,17.16,2.662,66.139999,39412,41.0,446.6149999999998,0.04058064905959369,increase
2018-01-29,11412.79375,1222.23,0.0,0.0,2853.530029,26439.48047,7466.509765999999,127.349998,16.209999,17.040001,2.699,65.559998,36270,48.0,-39.436249999998836,-0.0034435433099054835,decrease
2018-01-30,10917.15125,1160.35,0.0,0.0,2822.429932,26076.89063,7402.47998,126.800003,16.15,16.879998999999998,2.7260000000000004,64.5,54193,48.0,-495.6424999999999,-0.043428674070273066,decrease
2018-01-31,9914.4725,1066.72,0.0,0.0,2823.810059,26149.39063,7411.47998,127.650002,16.35,16.889999,2.72,64.730003,55502,48.0,-1002.678750000001,-0.09184435820654224,decrease
2018-02-01,9970.30875,1143.47,0.0,0.0,2821.97998,26186.71094,7385.859863,128.070007,16.25,17.1,2.773,65.800003,61412,48.0,55.83625000000029,0.005631792311693973,increase
2018-02-02,8715.594990000001,956.065,0.0,0.0,2762.1298829999996,25520.96094,7240.950195,126.389999,15.66,16.870001000000002,2.8539999999999996,65.449997,71403,48.0,-1254.7137599999987,-0.1258450256116691,decrease
2018-02-03,8285.501240000001,881.1510000000001,0.0,0.0,2762.1298829999996,25520.96094,7240.950195,126.389999,15.66,16.870001000000002,2.8539999999999996,65.449997,48664,48.0,-430.09375,-0.04934760627283341,decrease
2018-02-04,9192.045,952.92,0.0,0.0,2762.1298829999996,25520.96094,7240.950195,126.389999,15.66,16.870001000000002,2.8539999999999996,65.449997,44837,48.0,906.5437599999987,0.1094132670723007,increase
2018-02-05,8136.39,834.563,0.0,0.0,2648.939941,24345.75,6967.529785,126.709999,15.74,17.040001,2.7939999999999996,64.150002,49238,27.0,-1055.6549999999997,-0.1148444116624755,decrease
2018-02-06,6332.37,597.362,0.0,0.0,2695.139893,24912.76953,7115.879883,125.379997,15.65,16.559998999999998,2.7680000000000002,63.389998999999996,103610,27.0,-1804.0200000000004,-0.22172241006146465,decrease
2018-02-07,7270.5075,748.825,0.0,0.0,2681.659912,24893.34961,7051.97998,124.790001,15.41,16.25,2.844,61.790001000000004,79556,27.0,938.1374999999998,0.1481495080041122,increase
2018-02-08,7987.28125,819.7489999999999,0.0,0.0,2581.0,23860.46094,6777.160156,124.980003,15.46,16.07,2.8510000000000004,61.150002,73966,27.0,716.7737500000003,0.09858648106751833,increase
2018-02-09,8086.7725,806.5360000000001,0.0,0.0,2619.550049,24190.90039,6874.490234000001,124.769997,15.39,15.8,2.8289999999999997,59.200001,70431,27.0,99.49125000000004,0.012456209677103924,increase
2018-02-10,8930.13875,899.807,0.0,0.0,2619.550049,24190.90039,6874.490234000001,124.769997,15.39,15.8,2.8289999999999997,59.200001,58622,27.0,843.36625,0.10428959761140799,increase
2018-02-11,8045.44,818.451,0.0,0.0,2619.550049,24190.90039,6874.490234000001,124.769997,15.39,15.8,2.8289999999999997,59.200001,55630,27.0,-884.6987500000005,-0.09906886945065674,decrease
2018-02-12,8478.924990000001,847.7710000000001,0.0,0.0,2656.0,24601.26953,6981.959961,125.370003,15.57,15.88,2.8569999999999998,59.290001000000004,66722,25.0,433.48499000000174,0.05387958769191026,increase
2018-02-13,8766.8525,852.951,0.0,0.0,2662.939941,24640.44922,7013.509765999999,126.08000200000001,15.62,15.91,2.84,59.189999,53838,25.0,287.92750999999953,0.033958020661767785,increase
2018-02-14,8693.2525,852.05,0.0,0.0,2698.6298829999996,24893.49023,7143.620117,128.229996,15.91,16.17,2.9130000000000003,60.599998,62483,25.0,-73.60000000000036,-0.008395259302012903,decrease
2018-02-15,9659.2875,937.988,0.0,0.0,2731.199951,25200.36914,7256.430176000001,128.380005,15.91,16.280001000000002,2.891,61.34,67030,25.0,966.0349999999999,0.11112469124760849,increase
2018-02-16,10110.83875,931.2819999999999,0.0,0.0,2732.219971,25219.38086,7239.470215,127.959999,15.73,16.309998999999998,2.877,61.68,67375,25.0,451.55125000000044,0.046747883837187754,increase
2018-02-17,10474.77125,966.12,0.0,0.0,2732.219971,25219.38086,7239.470215,127.959999,15.73,16.309998999999998,2.877,61.68,55052,25.0,363.932499999999,0.03599429374739049,increase
2018-02-18,10855.9375,958.569,0.0,0.0,2732.219971,25219.38086,7239.470215,127.959999,15.73,16.309998999999998,2.877,61.68,28922,25.0,381.1662500000002,0.036388980809485494,increase
2018-02-19,10537.00625,933.128,0.0,0.0,2732.219971,25219.38086,7239.470215,127.959999,15.73,16.309998999999998,2.877,61.68,32007,19.0,-318.93124999999964,-0.029378508304787054,decrease
2018-02-20,11416.03875,953.288,0.0,0.0,2716.26001,24964.75,7234.310059,126.239998,15.54,16.309998999999998,2.8930000000000002,61.900002,49938,19.0,879.0324999999993,0.08342336325367561,increase
2018-02-21,10928.02,884.42,0.0,0.0,2701.330078,24797.7793,7218.22998,125.660004,15.54,16.27,2.943,61.68,47300,19.0,-488.0187499999993,-0.04274851905175947,decrease
2018-02-22,10727.9525,860.26,0.0,0.0,2703.959961,24962.48047,7210.089844,126.300003,15.66,16.469998999999998,2.917,62.77,47121,19.0,-200.06750000000102,-0.01830775382914751,decrease
2018-02-23,9809.72125,846.845,0.0,0.0,2747.300049,25309.99023,7337.390137,126.139999,15.59,16.629998999999998,2.8710000000000004,63.549999,42578,19.0,-918.2312499999989,-0.08559240451521377,decrease
2018-02-24,10412.36875,875.513,0.0,0.0,2747.300049,25309.99023,7337.390137,126.139999,15.59,16.629998999999998,2.8710000000000004,63.549999,36495,19.0,602.6474999999991,0.061433702818008085,increase
2018-02-25,9585.285,844.86,0.0,0.0,2747.300049,25309.99023,7337.390137,126.139999,15.59,16.629998999999998,2.8710000000000004,63.549999,1780,19.0,-827.0837499999998,-0.07943281397904778,decrease
2018-02-26,9627.71625,856.8660000000001,0.0,0.0,2779.600098,25709.26953,7421.459961,126.449997,15.68,16.709999,2.859,63.91,38127,19.0,42.431249999999636,0.004426707187110246,increase
2018-02-27,10272.9025,876.038,0.0,0.0,2744.280029,25410.0293,7330.350098000001,125.129997,15.48,16.530001000000002,2.908,63.009997999999996,49208,19.0,645.1862500000007,0.06701342595135173,increase
2018-02-28,10903.01875,888.4019999999999,0.0,0.0,2713.830078,25029.19922,7273.009765999999,125.0,15.46,16.27,2.8680000000000003,61.639998999999996,46854,19.0,630.1162499999991,0.06133770373076142,increase
2018-03-01,10352.04625,860.857,0.0,0.0,2677.669922,24608.98047,7180.560059,124.720001,15.54,16.309998999999998,2.804,60.990002000000004,44440,19.0,-550.9724999999999,-0.05053394042819559,decrease
2018-03-02,11100.2925,873.699,0.0,0.0,2691.25,24538.06055,7257.870117,125.389999,15.56,16.290001,2.8569999999999998,61.25,1168,19.0,748.2462500000001,0.07228003352477286,increase
2018-03-03,11305.1225,864.679,0.0,0.0,2691.25,24538.06055,7257.870117,125.389999,15.56,16.290001,2.8569999999999998,61.25,3671,19.0,204.82999999999993,0.018452666900444337,increase
2018-03-04,11171.8175,848.4630000000001,0.0,0.0,2691.25,24538.06055,7257.870117,125.389999,15.56,16.290001,2.8569999999999998,61.25,931,19.0,-133.3050000000003,-0.011791557322797686,decrease
2018-03-05,11558.475,868.916,0.0,0.0,2720.939941,24874.75977,7330.709961,125.18,15.49,16.48,2.8810000000000002,62.57,43619,20.0,386.65750000000116,0.03461008023090262,increase
2018-03-06,11246.7475,847.965,0.0,0.0,2728.1201170000004,24884.11914,7372.009765999999,126.529999,15.78,16.450001,2.877,62.599998,24445,20.0,-311.7275000000009,-0.02696960455423414,decrease
2018-03-07,10735.88625,813.0110000000001,0.0,0.0,2726.800049,24801.35938,7396.649901999999,125.720001,15.53,16.26,2.883,61.150002,19541,20.0,-510.8612499999999,-0.04542302118901487,decrease
2018-03-08,9552.75875,744.534,0.0,0.0,2738.969971,24895.21094,7427.950195,125.41999799999999,15.55,16.129998999999998,2.866,60.119999,48214,20.0,-1183.1274999999987,-0.11020305845733036,decrease
2018-03-09,8980.192490000001,664.342,0.0,0.0,2786.570068,25335.74023,7560.810059,125.540001,15.63,16.34,2.8939999999999997,62.040001000000004,47604,20.0,-572.5662599999996,-0.0599372678599257,decrease
2018-03-10,9251.2925,738.324,0.0,0.0,2786.570068,25335.74023,7560.810059,125.540001,15.63,16.34,2.8939999999999997,62.040001000000004,36091,20.0,271.1000099999983,0.030188663583980535,increase
2018-03-11,8680.6075,685.044,0.0,0.0,2786.570068,25335.74023,7560.810059,125.540001,15.63,16.34,2.8939999999999997,62.040001000000004,36309,20.0,-570.6849999999995,-0.061687056159990594,decrease
2018-03-12,9433.473740000001,716.613,0.0,0.0,2783.02002,25178.60938,7588.319823999999,125.540001,15.61,16.219998999999998,2.87,61.360001000000004,46743,18.0,752.8662400000012,0.0867296718576438,increase
2018-03-13,9047.5125,695.5319999999999,0.0,0.0,2765.310059,25007.0293,7511.009765999999,125.779999,15.61,16.18,2.8480000000000003,60.709998999999996,45200,18.0,-385.96124000000054,-0.04091401011309759,decrease
2018-03-14,9260.70875,701.2689999999999,0.0,0.0,2749.47998,24758.11914,7496.810059,125.699997,15.61,16.200001,2.8169999999999997,60.959998999999996,49799,18.0,213.19624999999905,0.02356407355060286,increase
2018-03-15,7895.98875,591.096,0.0,0.0,2747.330078,24873.66016,7481.740234000001,124.900002,15.45,16.23,2.826,61.189999,48995,18.0,-1364.7199999999993,-0.14736669048143847,decrease
2018-03-16,8039.6025,600.368,0.0,0.0,2752.01001,24946.50977,7481.990234000001,124.599998,15.39,16.34,2.8480000000000003,62.34,46845,18.0,143.61374999999953,0.018188190807642668,increase
2018-03-17,8206.555,597.817,0.0,0.0,2752.01001,24946.50977,7481.990234000001,124.599998,15.39,16.34,2.8480000000000003,62.34,37836,18.0,166.95250000000033,0.020766263008650032,increase
2018-03-18,7667.99,521.624,0.0,0.0,2752.01001,24946.50977,7481.990234000001,124.599998,15.39,16.34,2.8480000000000003,62.34,37813,18.0,-538.5650000000005,-0.06562619759448396,decrease
2018-03-19,8189.49125,530.252,0.0,0.0,2712.919922,24610.91016,7344.240234000001,124.870003,15.39,16.23,2.845,62.060001,44084,18.0,521.5012500000003,0.06801016302838159,increase
2018-03-20,8597.3375,555.856,0.0,0.0,2716.939941,24727.26953,7364.299805,124.309998,15.28,16.389999,2.8789999999999996,63.400002,41824,18.0,407.8462499999996,0.049801170493954716,increase
2018-03-21,9028.2975,564.488,0.0,0.0,2711.929932,24682.31055,7345.290039,126.480003,15.65,16.719998999999998,2.907,65.16999799999999,45757,18.0,430.96000000000095,0.050127146921939536,increase
2018-03-22,9023.7175,572.5419999999999,0.0,0.0,2643.689941,23957.89063,7166.680176000001,125.980003,15.44,16.52,2.832,64.300003,41612,18.0,-4.579999999999927,-0.0005072938724051124,decrease
2018-03-23,8411.6525,517.185,0.0,0.0,2588.26001,23533.19922,6992.669922,127.610001,15.58,16.719998999999998,2.83,65.879997,37476,18.0,-612.0650000000005,-0.06782847534843595,decrease
2018-03-24,8881.98625,541.707,0.0,0.0,2588.26001,23533.19922,6992.669922,127.610001,15.58,16.719998999999998,2.83,65.879997,32619,18.0,470.3337499999998,0.055914548300705524,increase
2018-03-25,8548.8125,521.724,0.0,0.0,2588.26001,23533.19922,6992.669922,127.610001,15.58,16.719998999999998,2.83,65.879997,29409,18.0,-333.1737499999999,-0.03751117606154819,decrease
2018-03-26,8429.331240000001,523.52,0.0,0.0,2658.550049,24202.59961,7220.540039,128.279999,15.72,16.68,2.843,65.550003,37045,17.0,-119.48125999999866,-0.013976357535037565,decrease
2018-03-27,7854.6375,463.19,0.0,0.0,2612.6201170000004,23857.71094,7008.810059,127.489998,15.57,16.59,2.786,65.25,37855,17.0,-574.6937400000015,-0.06817785701348256,decrease
2018-03-28,7863.255,450.538,0.0,0.0,2605.0,23848.41992,6949.22998,125.730003,15.36,16.559998999999998,2.775,64.379997,37419,17.0,8.617500000000291,0.0010971225597617984,increase
2018-03-29,7866.36,443.37300000000005,0.0,0.0,2640.8701170000004,24103.10938,7063.450195,125.790001,15.41,16.65,2.741,64.940002,39998,17.0,3.1049999999995634,0.00039487464160825603,increase
2018-03-30,6861.325,378.86800000000005,0.0,0.0,2640.8701170000004,24103.10938,7063.450195,125.790001,15.41,16.65,2.741,64.940002,39220,17.0,-1005.0349999999999,-0.1277636670582073,decrease
2018-03-31,6970.36375,411.01800000000003,0.0,0.0,2640.8701170000004,24103.10938,7063.450195,125.790001,15.41,16.65,2.741,64.940002,31121,17.0,109.03875000000062,0.015891792037252328,increase
2018-04-01,6926.875,396.412,0.0,0.0,2640.8701170000004,24103.10938,7063.450195,125.790001,15.41,16.65,2.741,64.940002,30870,17.0,-43.48875000000044,-0.006239093332826462,decrease
2018-04-02,6986.835,383.916,0.0,0.0,2581.8798829999996,23644.18945,6870.120117,127.260002,15.65,16.379998999999998,2.7319999999999998,63.009997999999996,36501,16.0,59.960000000000036,0.00865614003428683,increase
2018-04-03,7182.12,391.74800000000005,0.0,0.0,2614.449951,24033.35938,6941.279785,126.300003,15.46,16.440001000000002,2.784,63.509997999999996,27237,16.0,195.28499999999985,0.027950423904385957,increase
2018-04-04,7295.89,405.765,0.0,0.0,2644.689941,24264.30078,7042.109863,126.449997,15.38,16.43,2.7880000000000003,63.369999,36284,16.0,113.77000000000044,0.01584072669351122,increase
2018-04-05,6769.48375,373.281,0.0,0.0,2662.840088,24505.2207,7076.549805,125.800003,15.45,16.5,2.832,63.540001000000004,38237,16.0,-526.40625,-0.07215106724470899,decrease
2018-04-06,6766.5925,379.74800000000005,0.0,0.0,2604.469971,23932.75977,6915.109863,126.389999,15.43,16.299999,2.775,62.060001,37778,16.0,-2.891250000000582,-0.0004271005156043506,decrease
2018-04-07,6854.92125,380.796,0.0,0.0,2604.469971,23932.75977,6915.109863,126.389999,15.43,16.299999,2.775,62.060001,31524,16.0,88.32875000000058,0.01305365292796945,increase
2018-04-08,6964.4325,387.714,0.0,0.0,2604.469971,23932.75977,6915.109863,126.389999,15.43,16.299999,2.775,62.060001,34563,16.0,109.51124999999956,0.015975566458914292,increase
2018-04-09,7125.53875,409.585,0.0,0.0,2613.159912,23979.09961,6950.339844,126.82,15.56,16.57,2.786,63.419998,39399,14.0,161.10624999999982,0.023132717561696436,increase
2018-04-10,6789.2675,399.745,0.0,0.0,2656.8701170000004,24408.0,7094.299805,127.120003,15.62,16.959999,2.7969999999999997,65.510002,39156,14.0,-336.2712499999998,-0.047192396504755485,decrease
2018-04-11,6824.49375,413.486,0.0,0.0,2642.189941,24189.44922,7069.029785,128.110001,15.69,17.08,2.79,66.82,39276,14.0,35.22624999999971,0.005188519969201444,increase
2018-04-12,6941.63875,435.394,0.0,0.0,2663.98999,24483.05078,7140.25,126.620003,15.52,17.15,2.8339999999999996,67.07,46190,14.0,117.14500000000044,0.01716537582000144,increase
2018-04-13,7823.55875,489.661,0.0,0.0,2656.300049,24360.14063,7106.649901999999,127.449997,15.68,17.18,2.8289999999999997,67.389999,42055,14.0,881.9200000000001,0.12704780985613806,increase
2018-04-14,8040.88125,506.973,0.0,0.0,2656.300049,24360.14063,7106.649901999999,127.449997,15.68,17.18,2.8289999999999997,67.389999,32629,14.0,217.32250000000022,0.027777959742425473,increase
2018-04-15,8083.57375,509.939,0.0,0.0,2656.300049,24360.14063,7106.649901999999,127.449997,15.68,17.18,2.8289999999999997,67.389999,32856,14.0,42.6924999999992,0.005309430480645361,increase
2018-04-16,8160.4125,517.3330000000001,0.0,0.0,2677.840088,24573.03906,7156.279785,127.629997,15.72,17.08,2.832,66.220001,38242,15.0,76.8387500000008,0.00950554202588938,increase
2018-04-17,8030.57,506.42699999999996,0.0,0.0,2706.389893,24786.63086,7281.100098000001,127.75,15.8,17.07,2.8139999999999996,66.519997,38158,15.0,-129.84250000000065,-0.01591126674049881,decrease
2018-04-18,7937.61,506.94,0.0,0.0,2708.639893,24748.07031,7295.240234000001,127.849998,16.18,17.469998999999998,2.867,68.470001,42225,15.0,-92.96000000000004,-0.011575766103775975,decrease
2018-04-19,8188.71875,534.342,0.0,0.0,2693.1298829999996,24664.89063,7238.060059,127.599998,16.26,17.389999,2.9139999999999997,68.290001,40474,15.0,251.10875000000033,0.031635309620906105,increase
2018-04-20,8333.813740000001,573.7959999999999,0.0,0.0,2670.139893,24462.93945,7146.129883,126.629997,16.129998999999998,17.379998999999998,2.951,68.379997,38544,15.0,145.09499000000142,0.01771888795179355,increase
2018-04-21,8866.67,609.413,0.0,0.0,2670.139893,24462.93945,7146.129883,126.629997,16.129998999999998,17.379998999999998,2.951,68.379997,32870,15.0,532.8562599999987,0.06393906518961856,increase
2018-04-22,8830.05875,602.1419999999999,0.0,0.0,2670.139893,24462.93945,7146.129883,126.629997,16.129998999999998,17.379998999999998,2.951,68.379997,33676,15.0,-36.61124999999993,-0.004129086793576375,decrease
2018-04-23,8868.161240000001,634.939,0.0,0.0,2670.290039,24448.68945,7128.600098000001,125.620003,15.67,17.440001000000002,2.9730000000000003,68.639999,39833,13.0,38.102490000001126,0.0043150890700474065,increase
2018-04-24,9191.82,667.432,0.0,0.0,2634.560059,24024.13086,7007.350098000001,126.230003,15.76,17.27,2.983,67.699997,45379,13.0,323.65875999999844,0.036496715749836595,increase
2018-04-25,9373.3025,683.127,0.0,0.0,2639.399902,24083.83008,7003.740234000001,125.410004,15.61,17.33,3.0239999999999996,68.050003,39989,13.0,181.48250000000007,0.019743913610144714,increase
2018-04-26,8807.515,618.484,0.0,0.0,2666.939941,24322.33984,7118.680176000001,124.970001,15.58,17.4,2.99,68.190002,35677,13.0,-565.7875000000004,-0.0603615961396744,decrease
2018-04-27,9153.64125,655.692,0.0,0.0,2669.909912,24311.18945,7119.799805,125.5,15.57,17.370001000000002,2.957,68.099998,33331,13.0,346.12625000000116,0.03929896798359134,increase
2018-04-28,9144.38375,663.8,0.0,0.0,2669.909912,24311.18945,7119.799805,125.5,15.57,17.370001000000002,2.957,68.099998,28185,13.0,-9.257499999999709,-0.0010113461678432634,decrease
2018-04-29,9444.1425,693.961,0.0,0.0,2669.909912,24311.18945,7119.799805,125.5,15.57,17.370001000000002,2.957,68.099998,27674,13.0,299.75874999999905,0.03278063981074708,increase
2018-04-30,9268.7175,687.262,0.0,0.0,2648.050049,24163.15039,7066.27002,124.589996,15.38,17.42,2.9360000000000004,68.57,31382,13.0,-175.42499999999927,-0.018575005618561957,decrease
2018-05-01,8949.876240000001,646.964,0.0,0.0,2654.800049,24099.05078,7130.700195,123.709999,15.24,17.309998999999998,2.9760000000000004,67.25,32474,13.0,-318.84125999999924,-0.03439971711296619,decrease
2018-05-02,9029.47875,671.4169999999999,0.0,0.0,2635.669922,23924.98047,7100.899901999999,123.650002,15.42,17.33,2.964,67.93,35627,13.0,79.6025099999988,0.008894258184736437,increase
2018-05-03,9228.8525,717.9939999999999,0.0,0.0,2629.72998,23930.15039,7088.149901999999,124.279999,15.46,17.450001,2.946,68.43,36881,13.0,199.37375000000065,0.02208031665172272,increase
2018-05-04,9572.69875,772.539,0.0,0.0,2663.419922,24262.50977,7209.620117,124.540001,15.54,17.620001000000002,2.944,69.720001,34793,13.0,343.8462499999987,0.03725774683255567,increase
2018-05-05,9817.5975,801.875,0.0,0.0,2663.419922,24262.50977,7209.620117,124.540001,15.54,17.620001000000002,2.944,69.720001,32381,13.0,244.8987500000003,0.025583041563906006,increase
2018-05-06,9845.54375,827.905,0.0,0.0,2663.419922,24262.50977,7209.620117,124.540001,15.54,17.620001000000002,2.944,69.720001,29529,13.0,27.946250000000873,0.0028465467238802944,increase
2018-05-07,9326.76125,753.5169999999999,0.0,0.0,2672.6298829999996,24357.32031,7265.209961,124.57,15.52,17.6,2.95,70.730003,37281,11.0,-518.7825000000012,-0.052692112611860686,decrease
2018-05-08,9424.991240000001,769.821,0.0,0.0,2671.919922,24360.21094,7266.899901999999,124.589996,15.51,17.65,2.969,69.059998,40079,11.0,98.22999000000164,0.010532057953129392,increase
2018-05-09,9039.02875,727.918,0.0,0.0,2697.790039,24542.53906,7339.910156,124.33000200000001,15.53,17.85,3.0039999999999996,71.139999,33924,11.0,-385.9624900000017,-0.04095096538254206,decrease
2018-05-10,9327.049990000001,757.211,0.0,0.0,2723.070068,24739.5293,7404.970215,125.18,15.74,17.91,2.971,71.360001,35534,11.0,288.02124000000185,0.031864180097889605,increase
2018-05-11,8920.25625,732.9010000000001,0.0,0.0,2727.719971,24831.16992,7402.879883,125.0,15.7,17.780001000000002,2.971,70.699997,37161,11.0,-406.793740000001,-0.043614405458976324,decrease
2018-05-12,8408.35875,679.977,0.0,0.0,2727.719971,24831.16992,7402.879883,125.0,15.7,17.780001000000002,2.971,70.699997,31893,11.0,-511.89750000000095,-0.05738596354785219,decrease
2018-05-13,8442.23875,684.785,0.0,0.0,2727.719971,24831.16992,7402.879883,125.0,15.7,17.780001000000002,2.971,70.699997,30038,11.0,33.88000000000102,0.00402932379639509,increase
2018-05-14,8398.862490000001,703.9810000000001,0.0,0.0,2730.1298829999996,24899.41016,7411.319823999999,124.489998,15.56,17.91,2.995,70.959999,36922,12.0,-43.37625999999909,-0.005138004418555386,decrease
2018-05-15,8711.38875,729.895,0.0,0.0,2711.449951,24706.41016,7351.629883,122.480003,15.33,17.9,3.08,71.309998,37569,12.0,312.52625999999873,0.03721054611527497,increase
2018-05-16,8159.25625,687.9730000000001,0.0,0.0,2722.459961,24768.92969,7398.299805,122.290001,15.41,17.98,3.095,71.489998,36901,12.0,-552.1324999999997,-0.06338053734543758,decrease
2018-05-17,8360.22875,713.3860000000001,0.0,0.0,2720.1298829999996,24713.98047,7382.470215,122.360001,15.47,18.030001000000002,3.109,71.489998,38155,12.0,200.97249999999985,0.024631227876928063,increase
2018-05-18,7996.82125,673.3,0.0,0.0,2712.969971,24715.08984,7354.339844,122.410004,15.48,17.98,3.0669999999999997,71.279999,36581,12.0,-363.40750000000025,-0.04346860724355184,decrease
2018-05-19,8237.3425,695.0089999999999,0.0,0.0,2712.969971,24715.08984,7354.339844,122.410004,15.48,17.98,3.0669999999999997,71.279999,27846,12.0,240.5212500000007,0.030077107200564335,increase
2018-05-20,8250.395,706.0219999999999,0.0,0.0,2712.969971,24715.08984,7354.339844,122.410004,15.48,17.98,3.0669999999999997,71.279999,27705,12.0,13.052499999999782,0.0015845522994824002,increase
2018-05-21,8493.13125,713.5,0.0,0.0,2733.01001,25013.28906,7394.040039,122.480003,15.54,18.15,3.065,72.239998,31759,11.0,242.73624999999993,0.029421167107756663,increase
